,Nombre,Categoria_Especifica,Calificacion,Reviews,Direccion,Url
653,Tacos de La Vieja Kennedy (Kennedy),$$ • Americana • Mexicana,4.3,(128),"Av Francisco Boloña, Guayaquil, Guayas 090512 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/tacos-de-la-vieja-kennedy-kennedy/kCZChPNqRDSQ3kYDwFqB2w
654,PicaDelí,$ • Burgers • Comida rápida,,,"Alborada 11va, Guayaquil 090507, Ecuador,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/picadeli/TIG5Tsq9Rga79a2MbadT1A
655,Hamburguesas COKI,$ • Hamburguesas • Comida rápida,4.6,(81),"Guayaquil 090512, Ecuador,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/hamburguesas-coki/TEjSsazxQLKvB7Gi-aAQaQ
656,Burger & CO,$$ • Comida rápida,4.2,(66),"Av. Luis Plaza Dañin, Guayaquil, Guayas 090510 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/burger-%26-co/hX9n4iB3S7uMMykmMbEjIw
657,Mundo Burger,$$ • Comida rápida,4.8,(47),"2.165600,-79.908377, Guayaquil 090511, Ecuador, Guayacanes & Quinta, Guayaquil 090511,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/mundo-burger/ywv-NcYgQQOHSGpwV0ZoPg
658,Deli - Oh!,$$ • Americana • Comida rápida,4.7,(105),"Guayaquil 090505, Guayas 090505 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/deli-oh!/bl1AOa4-QmmaowmRKbuhBg
659,Parrillada D Sol (Miraflores),$ • Filetes • Latina,4.9,(21),"Av. Dr. Adolfo Alvear Ordoñez, Guayaquil 090613, Ecuador,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/parrillada-d-sol-miraflores/hZzhADDAQgKhB1g2V5MBZw
660,Choclonados (Sauces),$$ • Latina • Comida rápida,4.2,(59),"Av. 2 N-E /Gabriel Roldos Garces Sauces 8 Mz. 454, F 50 Solar Esquina, Guayaquil 090507, Ecuador, Guayas 090507 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/choclonados-sauces/9Ra0UIQqQh6eBy-Tqc7TXQ
661,Galuchi,$$ • Alitas,4.1,(23),"Guayaquil 090502, Ecuador,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/galuchi/ei9FuzrvRLWIWt-3V5qDvA
662,The Tab ,$$ • Comida rápida,,,"Samborondon 092301, Guayas 092301 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/the-tab/IMr65Og1Ru22ooifSJgpMw
663,Alitas Xtremas II,$ • Alitas,,,"Guayacanes 322 & Calle 5ta, Guayaquil, Guayas 090511 Ecuador, Guayas 170301 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/alitas-xtremas-ii/lxJaKFn6RYKtCi5awL8Spg
664,Wendy's (Alborada),$ • Americana • Hamburguesas • Comida rápida,4.7,(120),"Av. Benjamín Carrión Mora, Guayaquil, Guayas 090501 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/wendys-alborada/OkIhq8_2TUWhj91fNJin8A
665,Hot my dog,$$ • Comida rápida • Americana,,,"Edificio Bellini 1 Y 2 Atelier 8, Guayaquil 090514, Ecuador,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/hot-my-dog/p-HbMdzpRdGD8PAqbD4_EQ
666,Mayflower Riocentro Norte,$$ • China • Comida rápida,4.6,(90),"Guayaquil, Guayas • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/mayflower-riocentro-norte/RPC370upTDWv6xpvBPUGqQ
667,RockDogs,$ • Comida rápida • Americana,4.5,(27),"Guayaquil 090511, Guayas 090511 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/rockdogs/FYyw-elSQ4KDz5tGPV2-hQ
668,Los Panas del Cono,$ • Comida rápida,4.5,(64),"Alameda 17 N-O, Guayaquil 090509 Los Panas Del Cono, Guayaquil, Guayas  Ecuador, Guayas 170301 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/los-panas-del-cono/bhGpgne1SI2YTP_-ideJ9Q
669,La Parrilla (Sauces),$ • Filetes,,,"Gabriel Roldós Garcés, Guayaquil 090502, Ecuador,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/la-parrilla-sauces/Q7vu3331RtS8E3-RpJfjmQ
670,Carbón Rojo,$ • Filetes,4.6,(82),"Samanes, Guayaquil, Guayas 090502 Ecuador,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/carbon-rojo/J-0YjJwFRAK8XjhYBo-jcA
671,Shawarma Tunecino,$ • Comida rápida,3.9,(13),"Shawarma Tunecino, Guayaquil, Guayas  Ecuador, Guayas 170301 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/shawarma-tunecino/VSFAulVlSBuiU4w9bcYd4w
672,Beer Box,$$ • Alcohol • Comida rápida,,,"Urdenor 2 Mz 239 Villa 1, Guayaquil 090507, Ecuador, Guayas 090507 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/beer-box/mLRU-3DERl-MU-vUbTYjYQ
673,El Pataconero,$$ • Comida rápida,,,"Avenida Víctor Emilio Estrada & Ébanos, Guayaquil 090511, Ecuador, Frente A Juan Valdez De Plz Triángulo,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/el-pataconero/vZJLLpIaShOHm8vSukipWA
674,Parrillada Cajape (Atarazana),$ • Latina • BBQ,4.6,(27),"Mz. H, Solar 1 Roberto Gilbert Elizalde, Guayaquil 090514, Guayaquil, Guayas  Ecuador,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/parrillada-cajape-atarazana/0e9xRXu1TJq9liUFwcM_Xg
675,Nycs americanly tasty,$$ • Americana • Comida rápida • Hamburguesas,3.9,(14),"Guayaquil 090513, Ecuador, Local 404, Guayas 090513 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/nycs-americanly-tasty/TTq5WsTCQfOczSVsM-z5mA
676,AlPan Sandwiches (Puerto Plaza),$$ • Sándwich • BBQ • Comida rápida,,,"Y, La Garzota, Mz 20 Solar #5, Guayaquil 090112, Ecuador,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/alpan-sandwiches-puerto-plaza/2cEOMZ9TQQO4NuFzwXGXaw
677,Tacos Luiggi,$ • Comida rápida,4.7,(38),"Tacos Luigui Gran Albocentro 1, Guayaquil, Guayas  Ecuador,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/tacos-luiggi/rBlSvgHvReqdh9r3Nu1mbg
678,Parrillada Cajape (Alborada),$ • Latina • BBQ,4.8,(33),"Av. Benjamín Carrión Mora, Guayaquil 090501, Ecuador, ALBORADA 8VA AV BENJAMIN CARRION Y VILCABAMBA,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/parrillada-cajape-alborada/-OOZD049RXSY2nCB2cA2FA
679,Parrillada Cajape (Alborada),$ • Latina • BBQ,4.8,(33),"Av. Benjamín Carrión Mora, Guayaquil 090501, Ecuador, ALBORADA 8VA AV BENJAMIN CARRION Y VILCABAMBA,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/parrillada-cajape-alborada/-OOZD049RXSY2nCB2cA2FA
680,Parrillada Cajape (Alborada),$ • Latina • BBQ,4.8,(33),"Av. Benjamín Carrión Mora, Guayaquil 090501, Ecuador, ALBORADA 8VA AV BENJAMIN CARRION Y VILCABAMBA,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/parrillada-cajape-alborada/-OOZD049RXSY2nCB2cA2FA
681,Tiki Roots,$$ • Comida rápida • Hamburguesas,3.6,(12),"Tiki Roots, Guayaquil, Guayas Ecuador, Guayas 170301 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/tiki-roots/Wlax2QQEQvir0cNyg4V7ZA
682,Asian Coffee Roaster,$ • Americana • Comida rápida • Desayuno y brunch,4.6,(12),"Local 1, Pb, Blvd. 9 De Octubre Centro, Guayaquil 090303, Ecuador, Mz 66 Solar 3, Guayas 090303 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/asian-coffee-roaster/3VDIpPGISTKcXQgKfokAfg
683,Cevicheria Pepe 3 (Urdenor),$$ • Mariscos • Latina • Saludable • Comida rápida,4.7,(185),"Av Rodrigo Chávez, Guayaquil, Guayas 090510 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/cevicheria-pepe-3-urdenor/0NPi8mYkShWrizcQvbT14A
684,Cevicheria Pepe 3 (Alborada),Mariscos • Latina • Comida rápida • Saludable,4.8,(236),"Crotos, Guayaquil, Guayas 090507 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/cevicheria-pepe-3-alborada/EyIsKKNwSIGnxae4jtgH5Q
685,Burger King® Policentro,$$ • Hamburguesas • Comida rápida • Americana,4.5,(26),"C.C. Policentro Local 94 Y Juan Bautista Arzube, Av Del Periodista, Guayaquil 090510, Ecuador,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/burger-king-policentro/n1X7d5SVRsa1oAUmtSzKxA
686,Hot Dog Man-Dingo,$$ • Comida rápida,,,"12335, Guayaquil 090507, Ecuador, Guayas 090507 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/hot-dog-man-dingo/HeJTDh6jTsOxCQfYvMJOsg
687,Hot Dog Man-Dingo,$$ • Comida rápida,,,"12335, Guayaquil 090507, Ecuador, Guayas 090507 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/hot-dog-man-dingo/HeJTDh6jTsOxCQfYvMJOsg
688,Foodie (Zona Bancaria),$$ • Sándwich • Comida rápida,,,"Panamá 804 Y Junín Edificio Tiofilo Bucaram, Guayaquil, Guayas 090150 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/foodie-zona-bancaria/n5YRTwx5TT-bh4CYMMoJaA
689,Pio Pio (Terminal Terrestre),$ • Pollo • Comida rápida,,,"Guayaquil 090513, Ecuador,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/pio-pio-terminal-terrestre/Do5DtYWnRkqkPtaEt0JVhA
690,Russo's Food and Drink,$$ • Comida rápida • Americana,,,"1º Pasaje 1a Ne, Guayaquil , Manzana 7 Villa 18,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/russos-food-and-drink/qSUTc_q-QoWF0wWmHiKX4g
691,Chicken Inc,$$ • Latina • Pollo • Comida rápida,,,"2do Callejon 5 No, Guayaquil 090511, Ecuador, 	 MALECON DEL SALADO  2do Callejon 5 NO, Guayaquil 090511 GUAYAQUIL, GUAYAS, 090511,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/chicken-inc/8kATsvMSQ2-Z9StGHjbSwg
692,Habaneros,$$ • Comida rápida,,,"Av. Guillermo Pareja Rolando,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/habaneros/0qCJnoGIQfW185sSSkZi1A
693,Habaneros,$$ • Comida rápida,,,"Av. Guillermo Pareja Rolando,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/habaneros/0qCJnoGIQfW185sSSkZi1A
694,The Monkey,$$ • Americana • Comida rápida,,,"Guayaquil 090513, Guayas 090513 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/the-monkey/BZHcc2B8S7yI6pWNLJi5Cw
695,La Carreta Caliente,$$ • Latina • Comida rápida,,,"La Carreta Caliente Sauces 4 Frente A Cnt, Guayaquil 090504, Guayaquil, Guayas Ecuador, Guayas 170301 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/la-carreta-caliente/euyzljM0RxWrctv67es-lw
696,Tuile,Desayuno y brunch,4.8,(46),"Samborondon 092301, Guayas 092301 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/tuile/ozEoCZqRRYeeFWF1zJTeVg
697,Wings To Go Ecuador (Urdenor),$ • Alitas,4.5,(58),"Calle 16b, Guayaquil 090509, Ecuador, Guayas 090509 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/wings-to-go-ecuador-urdenor/9L2hc86aRcyxt_okT9IRGg
698,McDonald's Orellana,Hamburguesas,,,"Av. Francisco De Orellana, Guayaquil, Guayas 090512 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/mcdonalds-mall-el-condado/pNZWGW4kQiuUfbdsUrruiw
699,Pollos El Encanto,Pollo,,,"Av Isidro Ayora, Guayaquil, Guayas 090513 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/pollos-el-encanto/ZnZrDPd0TSiQ2TZJZz2xxg
700,Big Boy Burger,$$ • Hamburguesas • Comida rápida,,,"La Puntilla, Samborondón, Ecuador,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/big-boy-burger/lQD_eOz2SPy4ohzCJYx9qw
701,El Corte Steak and Grill,$ • Filetes,,,"Av. Democracia Y Sufragio Libre (Alamos Ii, Mz, # 1, Solar 1) (Frente A La Ciudadela La Atarazana - Norte) Guayaquil, Guayaquil 090514, Ecuador, Mz. C2 Villa3, Guayas 090514 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/el-corte-steak-and-grill/ncXxzhJSSKmd-1dvnqZ_4w
702,El Corte Steak and Grill,$ • Filetes,,,"Av. Democracia Y Sufragio Libre (Alamos Ii, Mz, # 1, Solar 1) (Frente A La Ciudadela La Atarazana - Norte) Guayaquil, Guayaquil 090514, Ecuador, Mz. C2 Villa3, Guayas 090514 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/el-corte-steak-and-grill/ncXxzhJSSKmd-1dvnqZ_4w
703,Picoteo,$$ • Latina,,,"Parroquia Tarqui, Guayaquil, Guayas • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/picoteo/Y18tXeIYQG6Ah965R2IeVA
704,Bar el campin,$ • Alitas,,,"Garzota, Manzana 99 Solar 10, Guayaquil, Guayas 090513 Ecuador, Guayas 170301 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/bar-el-campin/MNoEzgaCS5So538m4nuIBw
705,Como la Burger,$$ • Americana • Hamburguesas,,,"9no Retorno 17a Ne 2, Guayaquil 090508, Ecuador,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/como-la-burger/QNG4o94GSVWZWBKcFn-_qQ
706,Pikeos Didis,$$ • Americana,,,"Av Principal De Entre Rios, Samborondón 092301, Ecuador, Guayas 092301 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/pikeos-didis/NAqY8Ci3SUm6nS04qpClMA
707,Carnivoro Chill & Grill,$$ • Comida rápida • Hamburguesas • Americana,,,"1ra Herradura 2 Ne, Guayaquil 090513, Ecuador,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/carnivoro-chill-%26-grill/JuOeaWEhTG6KgEfikMx0eA
708,Gong-El sartén chino,$$ • China,4.4,(500+),"Av. Francisco De Orellana, Guayaquil 090508, Ecuador,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/gong-el-sarten-chino/xck55HmIR3ONCJ2WRgF5DQ
709,Chifa Asia (Albocentro),$$ • China • Asiática • Fusión asiática • Opciones para alérgicos,4.5,(308),"Ing R Baquerizo Nazur, Guayaquil 090509, Ecuador,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/chifa-asia-albocentro/OpergUkuQ5O9LLWjscD_3Q
710,El Cantones,$$ • China,4.4,(169),"Av. Guillermo Pareja Rolando, Guayaquil, Guayas 090513 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/el-cantones/3NpM1vlpT_-rco-gGWxOPQ
711,Chifa Amistoso,$$ • China,4.6,(208),"Alborada, Guayaquil, Guayas 090501 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/chifa-amistoso/cMRSJKr7RA-LDtoYHfekiw
712,Gran Chifa (Urdesa),$$ • China,4.5,(113),"Av. Víctor Emilio Estrada 912, Guayaquil, Guayas 090507 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/gran-chifa-urdesa/FOBWyNtTSl-DqhSReIG2yg
713,Gran Chifa (Urdesa),$$ • China,4.5,(113),"Av. Víctor Emilio Estrada 912, Guayaquil, Guayas 090507 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/gran-chifa-urdesa/FOBWyNtTSl-DqhSReIG2yg
714,Gran Chifa (Samborondon),$$ • China,4.5,(58),"Entre Rios,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/gran-chifa-samborondon/QOcQM9PNQKOFvUsYL2H_-A
715,Mayflower San Marino  ,$$ • China,4.6,(94),"Francisco De Orellana Avenue, Guayaquil 090512, Ecuador,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/mayflower-san-marino/mlo2FcOIT4-HBP878mP99A
716,Wok to Walk,$$ • Japonesa • China • Vegana • Vegetariana • Saludable,4.6,(99),"Joaquín José Orrantia González, Joaquín José Orrantia González, Guayaquil 090513,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/wok-to-walk/2pcxSy0YQ-WJGROKLiSqwA
717,Mayflower Riocentro entre ríos ,$$ • China,4.4,(23),"Samborondon 092301, Ecuador, San Marino,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/mayflower-riocentro-entre-rios/RDoN2C7cSx2Z8Pd-yHfoWQ
718,Restaurante Gran Rubí Comida China,$$ • China,4.9,(10),"6to Retorno 16 Ne 28, Guayaquil 090509, Ecuador, Guayas 090509 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/restaurante-gran-rubi-comida-china/XLB3WjSFRpe20gT9KuT8dQ
719,Mayflower Mall del Sol ,$$ • China,4.7,(29),"Joaquín José Orrantia González, Guayaquil 090513, Ecuador,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/mayflower-mall-del-sol/cu9wf8JGRUSarNlOg2nSFA
720,Cajun (Puntilla),$$ • Latina fusión • BBQ • China • Asiática,4.5,(132),Samborondón 092301 • Más información,https://www.ubereats.com/ec/guayaquil/food-delivery/cajun-puntilla/FvrNzuGAQjms9NAVkL5kWg
721,Cajun (City Mall),$$ • Latina fusión • BBQ • China • Asiática,4.3,(245),"Guayaquil 090501, Ecuador,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/cajun-city-mall/_QEQt5PeSPud-GO_em2VYA
722,Cajun (Riocentro Norte),$$ • Pollo • BBQ • China • Latina fusión,,,"Avenida Francisco De Orellana & Avenida Rodolfo Baquerizo Nazur, Guayaquil, Guayas 090501 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/cajun-riocentro-norte/FGEGQBiETE6WOr7TvmS3Og
723,Cajun (Mall del Sol),$$ • Pollo • Latina fusión • China,,,"Mall Del Sol, Guayaquil, Guayas 090513 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/cajun-mall-del-sol/ial6hH_fQ7OjSWt2-ZNtzw
724,Chifa Himalaya (Kennedy),$$ • China,,,"Av San Jorge 332, Guayaquil 090510, Ecuador,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/chifa-himalaya-kennedy/ufAShHwkRqOO6vnlWO676w
725,Cajun (San Marino) ,$$ • BBQ • Pollo • Latina fusión • China,,,"San Marino Shopping, Guayaquil, Guayas 090512 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/cajun-san-marino/lwc6rMJpRi-Psf_7bcNqlw
726,Chifa Salon Asia (Urdesa),$$ • China,4.4,(255),"Av. Víctor Emilio Estrada 508, Guayaquil 090511, Ecuador,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/chifa-salon-asia-urdesa/88wbChvaSxOiu11QZ8TX5A
727,Chifa Himalaya (Urdesa),$ • China,4.7,(15),"Victor Emilio Estrada 808 Y Guayacanes, Guayaquil, Guayas  Ecuador,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/chifa-himalaya-urdesa/wOePQcB6Q4290odD7Z004A
728,ChiFast,$ • China,,,"Chifast, Guayaquil, Guayas Ecuador, Guayas 170301 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/chifast/g2KFUVdDS8CCdBCE4doToA
729,Verde Guayaco (Urdesa),$$ • Desayuno y brunch • Latina,4.4,(272),"Av. Víctor Emilio Estrada 818, Guayaquil 090511, Ecuador,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/verde-guayaco-urdesa/xLnH5xCtSOeWgFySt09vHg
730,Ricuras Bolon,$$ • Desayuno y brunch,4.8,(137),"Avenida Víctor Emilio Estrada & Ébanos, Guayaquil 090511, Ecuador, Frente A Juan Valdez De Plz Triángulo,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/ricuras-bolon/Cw-ghH1wTRqVw5RDCsQ1ww
731,Ricuras Bolon,$$ • Desayuno y brunch,4.8,(137),"Avenida Víctor Emilio Estrada & Ébanos, Guayaquil 090511, Ecuador, Frente A Juan Valdez De Plz Triángulo,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/ricuras-bolon/Cw-ghH1wTRqVw5RDCsQ1ww
732,Ricuras Bolon,$$ • Desayuno y brunch,4.8,(137),"Avenida Víctor Emilio Estrada & Ébanos, Guayaquil 090511, Ecuador, Frente A Juan Valdez De Plz Triángulo,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/ricuras-bolon/Cw-ghH1wTRqVw5RDCsQ1ww
733,Ricuras Bolon,$$ • Desayuno y brunch,4.8,(137),"Avenida Víctor Emilio Estrada & Ébanos, Guayaquil 090511, Ecuador, Frente A Juan Valdez De Plz Triángulo,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/ricuras-bolon/Cw-ghH1wTRqVw5RDCsQ1ww
734,Verde Guayaco (Sauces),$$ • Latina • Desayuno y brunch,4.5,(153),"Rodrigo Icaza Cornejo 3, Guayaquil, Guayas 090504 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/verde-guayaco-sauces/K_hOSf_YSJ2Koypz8_-2fg
735,Waffles & Subs (Alborada),$$ • Desayuno y brunch • Sándwich,4.6,(67),"Y Demetrio Aguilera Malta, Alborada Rodolfo Baquerizo Nazur, Guayaquil 090502, Ecuador,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/waffles-%26-subs-alborada/PY15Oip4RwSrXGKhINa9nQ
736,Zambai Shack - Açaí Bar,$$ • Saludable • Desayuno y brunch • Vegetariana • Vegana,4.6,(28),"Av. Víctor Emilio Estrada, Guayaquil, Guayas 090507 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/zambai-shack-acai-bar/ubtKCUvjSHeDJSru4T7aag
737,Zambai Shack - Açaí Bar,$$ • Saludable • Desayuno y brunch • Vegetariana • Vegana,4.6,(28),"Av. Víctor Emilio Estrada, Guayaquil, Guayas 090507 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/zambai-shack-acai-bar/ubtKCUvjSHeDJSru4T7aag
738,Kawka (Samborondon),$$ • Desayuno y brunch,4.6,(11),"Vía Samborondón Km 2.5 Ingresando Por La Parrillada Del Ñato, Diagonal A American Park Diana Quintana, Diagonal A Parqueos Uees, Guayaquil 092301, Ecuador,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/kawka-samborondon/2Ubkp-ZkTkCa7WDIOf1z0w
739,Kawka (Samborondon),$$ • Desayuno y brunch,4.6,(11),"Vía Samborondón Km 2.5 Ingresando Por La Parrillada Del Ñato, Diagonal A American Park Diana Quintana, Diagonal A Parqueos Uees, Guayaquil 092301, Ecuador,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/kawka-samborondon/2Ubkp-ZkTkCa7WDIOf1z0w
740,Waffles & Subs (Urdesa),$$ • Desayuno y brunch • Sándwich,4.7,(76),"609, Av. Víctor Emilio Estrada, Guayaquil 090511, Ecuador, 	 Victor Emilio Estrada 609 Y Las Monjas,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/waffles-%26-subs-urdesa/pSzSMQNSTiGoalHFZ-aibQ
741,Waffles & Subs (Urdesa),$$ • Desayuno y brunch • Sándwich,4.7,(76),"609, Av. Víctor Emilio Estrada, Guayaquil 090511, Ecuador, 	 Victor Emilio Estrada 609 Y Las Monjas,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/waffles-%26-subs-urdesa/pSzSMQNSTiGoalHFZ-aibQ
742,Waffles & Subs (Urdesa),$$ • Desayuno y brunch • Sándwich,4.7,(76),"609, Av. Víctor Emilio Estrada, Guayaquil 090511, Ecuador, 	 Victor Emilio Estrada 609 Y Las Monjas,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/waffles-%26-subs-urdesa/pSzSMQNSTiGoalHFZ-aibQ
743,Waffles & Subs (Urdesa),$$ • Desayuno y brunch • Sándwich,4.7,(76),"609, Av. Víctor Emilio Estrada, Guayaquil 090511, Ecuador, 	 Victor Emilio Estrada 609 Y Las Monjas,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/waffles-%26-subs-urdesa/pSzSMQNSTiGoalHFZ-aibQ
744,Waffles & Subs (Urdesa),$$ • Desayuno y brunch • Sándwich,4.7,(76),"609, Av. Víctor Emilio Estrada, Guayaquil 090511, Ecuador, 	 Victor Emilio Estrada 609 Y Las Monjas,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/waffles-%26-subs-urdesa/pSzSMQNSTiGoalHFZ-aibQ
745,Gourmet Deli Oro Verde (San Marino),$$ • Gourmet • Café y té • Desayuno y brunch • Pasteles • Sándwich,4.4,(51),"Av. Francisco De Orellana, Guayaquil 090512, Ecuador, Guayas 090512 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/gourmet-deli-oro-verde-san-marino/EeKZvk_dS_yTOKBr572UEQ
746,Gourmet Deli Oro Verde (9 de Octubre),$$ • Gourmet • Café y té • Pasteles • Desayuno y brunch • Sándwich,4.5,(124),"Hotel Oro Verde, Blvd. 9 De Octubre 414, Guayaquil 090311, Ecuador,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/gourmet-deli-oro-verde-9-de-octubre/ihLKRz0XRjKytlUl-zeJpw
747,Subway (Mall del Sol),$ • Sándwich • Americana • Vegetariana • Desayuno y brunch,,,"4º Pasaje 1 Ne,  • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/subway-mall-del-sol/oLoJNKrfTPKlABXycVVCmQ
748,La Waffleria.EC,$ • Desayuno y brunch,4.5,(74),"Av. Rodrigo Chavez 443, Guayaquil, Guayas 090510 Ecuador, Guayas 170301 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/la-waffleriaec/DNrwUnBdSvOFvqHo64OI-Q
749,La Waffleria.EC,$ • Desayuno y brunch,4.5,(74),"Av. Rodrigo Chavez 443, Guayaquil, Guayas 090510 Ecuador, Guayas 170301 • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/la-waffleriaec/DNrwUnBdSvOFvqHo64OI-Q
750,Domremi (Urdesa),$$ • Pasteles • Desayuno y brunch,,,"Av. Víctor Emilio Estrada, Guayaquil, Guayas • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/domremi-urdesa/Ps06I-0-T2e3_8tHvhdi2A
751,Domremi (Urdesa),$$ • Pasteles • Desayuno y brunch,,,"Av. Víctor Emilio Estrada, Guayaquil, Guayas • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/domremi-urdesa/Ps06I-0-T2e3_8tHvhdi2A
752,Domremi (Urdesa),$$ • Pasteles • Desayuno y brunch,,,"Av. Víctor Emilio Estrada, Guayaquil, Guayas • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/domremi-urdesa/Ps06I-0-T2e3_8tHvhdi2A
753,Domremi (Urdesa),$$ • Pasteles • Desayuno y brunch,,,"Av. Víctor Emilio Estrada, Guayaquil, Guayas • Más información",https://www.ubereats.com/ec/guayaquil/food-delivery/domremi-urdesa/Ps06I-0-T2e3_8tHvhdi2A
